dataset_name,run_name,model_name,image_size,setting,seed,n_train,k,threshold,positive_neighbors_needed,neighbor_fraction,classes_with_positive_train_examples,mean_auc,mean_accuracy,exact_match_accuracy,f1_macro,f1_micro
chestmnist,dinov2_small_224,facebook/dinov2-small,224,100-img,8,100,20,0.05,1,0.2,13,0.5342246181337086,0.5977359835992512,0.0002674035118994563,0.0988488282739094,0.14387533875338754
chestmnist,dinov2_small_224,facebook/dinov2-small,224,100-img,9,100,20,0.05,1,0.2,13,0.534982783343691,0.47227916926642305,0.0,0.09347063013097644,0.1340409749574266
chestmnist,dinov2_small_224,facebook/dinov2-small,224,500-img,0,500,50,0.05,3,0.1,14,0.5658566229515839,0.7102937618580724,0.002941438630894019,0.10022702611372593,0.18615299314982742
chestmnist,dinov2_small_224,facebook/dinov2-small,224,500-img,1,500,50,0.05,3,0.1,13,0.5897834378097181,0.6981969363197635,0.002674035118994563,0.10419901511770104,0.1868985745896156
chestmnist,dinov2_small_224,facebook/dinov2-small,224,500-img,2,500,50,0.05,3,0.1,13,0.5632589509277353,0.6836998459246432,0.0011587485515643105,0.09814974502287209,0.17737448668697842
chestmnist,dinov2_small_224,facebook/dinov2-small,224,500-img,3,500,50,0.05,3,0.1,13,0.5859966971276027,0.7105675321202553,0.003297976646759961,0.10918103417745939,0.19156352254943804
chestmnist,dinov2_small_224,facebook/dinov2-small,224,500-img,4,500,50,0.05,3,0.1,13,0.5799000578133187,0.6924923280659087,0.006952491309385863,0.10560868987797152,0.17980199364885288
chestmnist,dinov2_small_224,facebook/dinov2-small,224,500-img,5,500,50,0.05,3,0.1,14,0.5716043913257731,0.6913017457629277,0.0015152865674302523,0.10409270855978224,0.1839846511158235
chestmnist,dinov2_small_224,facebook/dinov2-small,224,500-img,6,500,50,0.05,3,0.1,14,0.5905000385166066,0.6530312098098888,0.0008022105356983688,0.10324046078578607,0.17679491246355794
chestmnist,dinov2_small_224,facebook/dinov2-small,224,500-img,7,500,50,0.05,3,0.1,14,0.5929338184313894,0.6690945207747062,0.00410018718245833,0.10885363082131373,0.18272164040632763
chestmnist,dinov2_small_224,facebook/dinov2-small,224,500-img,8,500,50,0.05,3,0.1,14,0.5629368630525272,0.7007372696828085,0.0039219181745253585,0.09899950386038534,0.1805439330543933
chestmnist,dinov2_small_224,facebook/dinov2-small,224,500-img,9,500,50,0.05,3,0.1,14,0.5777921935723063,0.6824455961188292,0.003565380158659417,0.10191827778838582,0.1792631353770713
chestmnist,dinov2_small_224,facebook/dinov2-small,224,1000-img,0,1000,50,0.05,3,0.05,14,0.5888766027705488,0.7085301720295926,0.005169801230056155,0.11086614479203775,0.18875815140345903
chestmnist,dinov2_small_224,facebook/dinov2-small,224,1000-img,1,1000,50,0.05,3,0.05,13,0.6019896446328499,0.7028828645282875,0.002941438630894019,0.11409284994785415,0.19016052060737526
chestmnist,dinov2_small_224,facebook/dinov2-small,224,1000-img,2,1000,50,0.05,3,0.05,14,0.5822953647990342,0.6869341550685698,0.0038327836705588734,0.10151277611266636,0.18027539759277164
chestmnist,dinov2_small_224,facebook/dinov2-small,224,1000-img,3,1000,50,0.05,3,0.05,14,0.594086497910762,0.7005208001731756,0.0034762456546929316,0.11058071498150375,0.18869226258235883
chestmnist,dinov2_small_224,facebook/dinov2-small,224,1000-img,4,1000,50,0.05,3,0.05,13,0.5873894616452485,0.677536831650389,0.0061502807736874944,0.11036232708789653,0.17931101532877466
